
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/connection_pool/__init__.py:1 <module>                1           0.000022  0.000291  0.000291
..ake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/backend.py:350 Backend._register_default_ciphers  1           0.000158  0.000290  0.000290
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:4003 Optional.parseImpl  3           0.000020  0.000289  0.000096
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_add_newdocs.py:6405 refer_to_array_attribute  52          0.000174  0.000289  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/functions.py:67 Functions                    1           0.000207  0.000288  0.000288
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_interceptor.py:718 InterceptedStreamUnaryCall  1           0.000034  0.000288  0.000288
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/missing.py:1 <module>                     1           0.000047  0.000287  0.000287
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/generic.py:1500 Series.__neg__            1           0.000014  0.000287  0.000287
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/enum.py:423 __getattr__                                             25          0.000137  0.000287  0.000011
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:891 construct_from_string  18          0.000182  0.000286  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/decorators.py:448 synchronized                  3           0.000033  0.000286  0.000095
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:593 _isconvertible                        144         0.000286  0.000286  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:115 HTTPSConnection.__init__    4           0.000094  0.000286  0.000071
../snakemake/lib/python3.10/site-packages/pandas/core/internals/managers.py:1937 create_block_manager_from_column_arrays  1           0.000025  0.000285  0.000285
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/selectors.py:452 EpollSelector.select                               18          0.000167  0.000285  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/base.py:120 Attributes              1           0.000013  0.000284  0.000284
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:1269 IPv4Address                                       1           0.000165  0.000284  0.000284
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/hashes.py:68 Hash.__init__  2           0.000048  0.000281  0.000140
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_type_aliases.py:44 _bits_of               16          0.000138  0.000280  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_xlrd.py:1 <module>                   1           0.000019  0.000279  0.000279
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:2814 __new__                         1           0.000045  0.000277  0.000277
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/deployment/conda.py:674 is_mamba_available  1           0.000007  0.000277  0.000277
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:156 is_re_compilable  1           0.000004  0.000277  0.000277
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:1014 ExtendedKeyUsage  1           0.000016  0.000277  0.000277
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:806 <genexpr>                                             47          0.000090  0.000276  0.000006
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_interceptor.py:792 InterceptedStreamStreamCall  1           0.000041  0.000275  0.000275
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/queue.py:34 LifoQueue.__init__                                      4           0.000105  0.000275  0.000069
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/re.py:314 _compile_repl                                             3           0.000021  0.000275  0.000092
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/sourcecache.py:111 LocalSourceFile.get_path_or_uri  215         0.000274  0.000274  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_base_call.py:36 RpcContext                  1           0.000016  0.000274  0.000274
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/certificate_transparency.py:13 LogEntryType  1           0.000017  0.000274  0.000274
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_xlwt.py:1 <module>                   1           0.000024  0.000273  0.000273
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:1150 _make_netmask                                     19          0.000106  0.000273  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:441 _SpecialForm.ClassVar                                 1           0.000016  0.000272  0.000272
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:101 MachArLike._float_conv    42          0.000134  0.000271  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:1665 _build_row                           22          0.000089  0.000271  0.000012
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/shutil.py:1388 which                                                1           0.000056  0.000270  0.000270
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/selector_events.py:257 _UnixSelectorEventLoop._add_reader   2           0.000049  0.000269  0.000135
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/transport/grpc.py:1 <module>              1           0.000032  0.000268  0.000268
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/nanops.py:488 nanany                      1           0.000012  0.000268  0.000268
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:971 NoticeReference   1           0.000023  0.000267  0.000267
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/posixpath.py:100 split                                              11          0.000127  0.000266  0.000024
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_strptime.py:80 LocaleTime.__calc_weekday                           1           0.000010  0.000265  0.000265
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ssl.py:613 SSLContext.options                                       4           0.000036  0.000265  0.000066
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/brotli/brotli.py:25 BrotliEncoderMode                 1           0.000031  0.000264  0.000264
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:2703 MaskedArray                     1           0.000198  0.000264  0.000264
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/packages/six.py:190 _SixMetaPathImporter.find_spec  60          0.000128  0.000264  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/_common.py:60 get_package                                 1           0.000016  0.000264  0.000264
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/common.py:680 is_integer_dtype     14          0.000077  0.000263  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/copy.py:243 _keep_alive                                             32          0.000195  0.000262  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:148 Blob                 1           0.000102  0.000262  0.000262
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:24 _fr1                       36          0.000146  0.000261  0.000007
../snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:1875 PrecertificateSignedCertificateTimestamps  1           0.000016  0.000261  0.000261
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/events.py:31 Handle.__init__                                36          0.000187  0.000261  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/__init__.py:350 get_provider            1           0.000011  0.000260  0.000260
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/dataclasses.py:825 _set_new_attribute                               18          0.000122  0.000260  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:953 HTTPSConnection.close                            1           0.000014  0.000260  0.000260
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/base.py:6004 Index._should_compare  2           0.000034  0.000259  0.000129
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/doctools.py:102 to_docstring               5           0.000178  0.000258  0.000052
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/ops/common.py:1 <module>                  1           0.000023  0.000258  0.000258
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/sourcecache.py:108 LocalSourceFile.__init__  168         0.000258  0.000258  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/acl.py:1 <module>                1           0.000022  0.000258  0.000258
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:593 Shell.block_content           88          0.000207  0.000257  0.000003
..niconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/_serialization.py:22 PrivateFormat  1           0.000013  0.000257  0.000257
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_policybase.py:99 _extend_docstrings                          1           0.000104  0.000255  0.000255
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:2972 MaskedArray.__array_finalize__  2           0.000093  0.000255  0.000128
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/sas/sasreader.py:1 <module>                 1           0.000024  0.000253  0.000253
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:969 parse_template                                     3           0.000096  0.000253  0.000084
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/enum.py:801 RegexFlag.value                                         148         0.000252  0.000252  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/status_codes.py:115 <genexpr>                189         0.000251  0.000251  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:1713 _parse_hextet                                     31          0.000163  0.000251  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_config/display.py:1 <module>                  1           0.000036  0.000250  0.000250
<__array_function__ internals>:177 copyto                                                                                 23          0.000125  0.000250  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1401 DAG.register_running            8           0.000214  0.000250  0.000031
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/pathlib.py:619 PosixPath.__str__                                    53          0.000165  0.000249  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_interceptor.py:262 InterceptedCall          1           0.000024  0.000249  0.000249
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:349 OrderedLoader.add_indent          111         0.000215  0.000249  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/reader.py:146 OrderedLoader.update               10          0.000059  0.000249  0.000025
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/nanops.py:389 _datetimelike_compat        4           0.000048  0.000248  0.000062
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/__init__.py:626 WorkingSet.find         1           0.000011  0.000248  0.000248
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_call.py:160 Call                            1           0.000023  0.000247  0.000247
../miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/rsa.py:198 _rsa_sig_setup  2           0.000068  0.000246  0.000123
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/enum.py:1011 unique                                                 4           0.000098  0.000246  0.000062
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:256 _node_not_implemented  165         0.000246  0.000246  0.000001
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/ed448.py:1 <module>  1           0.000020  0.000246  0.000246
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/sparse/dtype.py:1 <module>         1           0.000047  0.000245  0.000245
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/functools.py:479 lru_cache                                          33          0.000164  0.000245  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/resources.py:129 _path_from_reader                        1           0.000007  0.000244  0.000244
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:98 GoogleAPICallError   1           0.000015  0.000244  0.000244
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/sourcecache.py:47 LocalSourceFile.get_uri_hash  7           0.000104  0.000242  0.000035
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/warnings.py:181 _add_filter                                         17          0.000143  0.000242  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/_version.py:1 <module>                      1           0.000008  0.000242  0.000242
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/message.py:1 <module>                 1           0.000012  0.000241  0.000241
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/smart_open_lib.py:405 _encoding_wrapper    7           0.000142  0.000240  0.000034
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:703 HTTPResponse._handle_chunk    10          0.000075  0.000239  0.000024
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:1 <module>      1           0.000057  0.000239  0.000239
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:110 MovedModule.__init__     46          0.000179  0.000239  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/packages/six.py:92 MovedAttribute.__init__    134         0.000237  0.000237  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/resources.py:135 _path_from_resource_path                 1           0.000027  0.000237  0.000237
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:1197 Snakefile.__iter__           213         0.000237  0.000237  0.000001
<__array_function__ internals>:177 concatenate                                                                            14          0.000075  0.000236  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:218 <listcomp>                                            158         0.000236  0.000236  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/managers.py:2079 <lambda>       20          0.000050  0.000235  0.000012
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/__init__.py:3114 Requirement.__contains__  1           0.000028  0.000235  0.000235
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/string_arrow.py:97 ArrowStringArray  1           0.000038  0.000235  0.000235
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/numerictypes.py:588 _register_types        1           0.000022  0.000234  0.000234
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:1066 ColorizingStreamHandler.__init__           3           0.000017  0.000234  0.000078
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/managers.py:2008 _form_blocks   1           0.000052  0.000233  0.000233
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:63 __new__                          7           0.000054  0.000232  0.000033
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ssl.py:498 SSLContext._encode_hostname                              5           0.000045  0.000232  0.000046
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_asarray.py:1 <module>                     1           0.000032  0.000231  0.000231
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/tempfile.py:505 _TemporaryFileWrapper.close                         7           0.000037  0.000231  0.000033
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/reshape/reshape.py:1 <module>             1           0.000066  0.000231  0.000231
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/cookies.py:1 <module>                        1           0.000031  0.000229  0.000229
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:2083 Compression                     1           0.000016  0.000229  0.000229
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1457 <lambda>                   30          0.000137  0.000228  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:1128 TLSFeatureType   1           0.000014  0.000228  0.000228
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/tempfile.py:481 func_wrapper                                        7           0.000030  0.000227  0.000032
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:754 _strip_invisible                      2           0.000018  0.000227  0.000113
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/fields.py:74 <dictcomp>                       1           0.000128  0.000227  0.000227
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/missing.py:835 _datetimelike_compat       4           0.000065  0.000226  0.000057
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/descriptor.py:968 __new__             1           0.000006  0.000226  0.000226
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/ed25519.py:1 <module>  1           0.000021  0.000226  0.000226
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/_datasource.py:1 <module>                   1           0.000033  0.000225  0.000225
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/sorting.py:357 nargsort                   1           0.000051  0.000223  0.000223
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/descriptor.py:550 __new__             29          0.000140  0.000223  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:1996 overload                                             166         0.000223  0.000223  0.000001
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/_oid.py:226 CertificatePoliciesOID  1           0.000019  0.000223  0.000223
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/runners.py:55 _cancel_all_tasks                             2           0.000016  0.000222  0.000111
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/selector_events.py:273 _UnixSelectorEventLoop._remove_reader  2           0.000060  0.000221  0.000111
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/logging.py:37 ColorizingStreamHandler.__init__  1           0.000019  0.000221  0.000221
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/validate.py:1 <module>                       1           0.000024  0.000221  0.000221
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/contextlib.py:76 inner                                              1           0.000022  0.000220  0.000220
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:853 _addHandlerRef                              12          0.000101  0.000220  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/css.py:1 <module>                   1           0.000012  0.000218  0.000218
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1466 maybe_infer_to_datetimelike  10          0.000118  0.000218  0.000022
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ssl.py:1330 SSLSocket._real_close                                   1           0.000165  0.000217  0.000217
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:16 _fr0                       36          0.000146  0.000217  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wcwidth/wcwidth.py:112 _bisearch                      60          0.000155  0.000215  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/_factories.py:1 <module>                  1           0.000021  0.000215  0.000215
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:110 MovedModule.__init__                       46          0.000156  0.000215  0.000005
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/credentials.py:304 with_scopes_if_required  6           0.000051  0.000215  0.000036
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/_common.py:55 resolve                                     1           0.000009  0.000215  0.000215
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/idna/intranges.py:1 <module>                          1           0.000020  0.000215  0.000215
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/generic.py:4960 <genexpr>                 2           0.000016  0.000214  0.000107
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:647 iinfo.__init__            23          0.000214  0.000214  0.000009
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/_common.py:1 <module>                     1           0.000024  0.000214  0.000214
../snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/serialization/pkcs7.py:48 PKCS7SignatureBuilder  1           0.000011  0.000212  0.000212
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_strptime.py:90 <listcomp>                                          1           0.000047  0.000210  0.000210
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/base.py:140 Version                 1           0.000013  0.000210  0.000210
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/charset_normalizer/models.py:348 CliDetectionResult   1           0.000017  0.000209  0.000209
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/nanops.py:454 maybe_operate_rowwise       4           0.000036  0.000209  0.000052
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/text_encoding.py:49 <listcomp>        1           0.000120  0.000209  0.000209
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/iam.py:1 <module>                     1           0.000013  0.000209  0.000209
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/threading.py:236 Condition.__init__                                 17          0.000204  0.000208  0.000012
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/doctools.py:216 tweak_parse_uri_docstring  1           0.000107  0.000208  0.000208
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:495 DeltaCRLIndicator  1           0.000208  0.000208  0.000208
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/blocks.py:147 Block             1           0.000084  0.000208  0.000208
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_strptime.py:91 <listcomp>                                          1           0.000045  0.000208  0.000208
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/experimental/__init__.py:72 experimental_api     4           0.000034  0.000207  0.000052
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/tasks.py:41 all_tasks                                       2           0.000055  0.000207  0.000103
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:1200 <genexpr>                                            33          0.000090  0.000206  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:38 SimpleKey.__init__                 111         0.000206  0.000206  0.000002
../envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/backend.py:548 Backend._bytes_to_bio  4           0.000095  0.000206  0.000051
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_base_server.py:28 Server                    1           0.000031  0.000206  0.000206
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/blocks.py:129 maybe_split       3           0.000062  0.000205  0.000068
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/loaders.py:203 Loader                        1           0.000042  0.000205  0.000205
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/tempfile.py:439 _TemporaryFileCloser.close                          14          0.000052  0.000205  0.000015
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:1144 construct_from_string  18          0.000137  0.000204  0.000011
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:1139 _DomainedBinaryOperation.__init__  6           0.000032  0.000204  0.000034
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:258 Tokenizer.getwhile                                 17          0.000128  0.000202  0.000012
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/excel.py:439 ExcelFormatter         1           0.000019  0.000202  0.000202
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:173 Pool                                    1           0.000202  0.000202  0.000202
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/base.py:1 <module>                    1           0.000013  0.000201  0.000201
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/bucket.py:557 Bucket             1           0.000166  0.000201  0.000201
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_interceptor.py:176 StreamUnaryClientInterceptor  1           0.000008  0.000200  0.000200
..a3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/specifiers.py:722 SpecifierSet.contains  1           0.000014  0.000200  0.000200
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_string_helpers.py:16 english_lower        36          0.000111  0.000199  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:1618 <listcomp>                           2           0.000041  0.000199  0.000099
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/docstring.py:1 <module>                 1           0.000020  0.000198  0.000198
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/memmap.py:1 <module>                       1           0.000037  0.000197  0.000197
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/compression.py:106 compression_wrapper     7           0.000051  0.000197  0.000028
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_interceptor.py:563 InterceptedUnaryUnaryCall  1           0.000027  0.000196  0.000196
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/inspect.py:2742 Parameter.__eq__                                    26          0.000156  0.000196  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:93 MovedAttribute.__init__   134         0.000195  0.000195  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/bcdoc/style.py:1 <module>               1           0.000011  0.000194  0.000194
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/loader.py:33 SafeLoader.__init__                 1           0.000015  0.000193  0.000193
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:386 _UnixSelectorEventLoop.__init__          2           0.000076  0.000193  0.000096
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:1636 Logger.addHandler                          11          0.000082  0.000192  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/tempfile.py:85 _infer_return_type                                   8           0.000063  0.000191  0.000024
