
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/platform.py:1111 python_version                                     2           0.000008  0.000020  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/multi.py:918 MultiIndex.nlevels   5           0.000014  0.000020  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/stata.py:2163 StataWriter                   1           0.000020  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_call.py:535 UnaryStreamCall                 1           0.000014  0.000020  0.000020
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/parser.py:587 OrderedLoader.process_empty_scalar  1           0.000017  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/grouper.py:436 Grouping           1           0.000020  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_call.py:296 _StreamResponseMixin            1           0.000016  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/api/indexers/__init__.py:1 <module>            1           0.000012  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:386 tzfile                          1           0.000018  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:359 Call                             1           0.000013  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/crypt/es256.py:38 ES256Verifier           1           0.000011  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:6535 MaskedConstant.__setattr__      2           0.000016  0.000020  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_testing/__init__.py:172 <listcomp>            1           0.000020  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:6432 MaskedConstant                  1           0.000020  0.000020  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/posixpath.py:488 <listcomp>                                         7           0.000019  0.000019  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/tseries/frequencies.py:206 _FrequencyInferer   1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:839 _align_column_choose_width_fn         8           0.000019  0.000019  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:1314 <genexpr>       6           0.000015  0.000019  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/index_tricks.py:306 AxisConcatenator        1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/credentials.py:45 Credentials.__init__    8           0.000019  0.000019  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_type_aliases.py:41 <setcomp>              1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/bcdoc/restdoc.py:106 DocumentStructure  1           0.000017  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:643 _UnixSelectorEventLoop.stop              9           0.000019  0.000019  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/challenges.py:50 ReauthChallenge        1           0.000014  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/descriptor.py:420 FieldDescriptor     1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/functools.py:818 dispatch                                           1           0.000014  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_type_aliases.py:92 <genexpr>              6           0.000019  0.000019  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/masked.py:87 BaseMaskedDtype       1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/posixpath.py:487 <listcomp>                                         7           0.000019  0.000019  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/retry.py:35 _RetryMeta                   1           0.000013  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/tools/times.py:1 <module>                 1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/multiarray.py:148 concatenate              12          0.000019  0.000019  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/encodings/idna.py:300 getregentry                                   1           0.000011  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/descriptor_pool.py:123 __new__        1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:153 _register_type            8           0.000019  0.000019  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/ops.py:82 Term                1           0.000016  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/awsrequest.py:402 AWSRequest                 1           0.000019  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/accessor.py:174 CachedAccessor.__init__   8           0.000019  0.000019  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/paginate.py:189 PageIterator                 1           0.000016  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/unix_events.py:1419 _UnixDefaultEventLoopPolicy.__init__    1           0.000008  0.000019  0.000019
..niconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:693 ParseResults._asStringList  1           0.000016  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/common.py:81 IOHandles                      1           0.000010  0.000019  0.000019
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/session.py:28 Session                           1           0.000019  0.000019  0.000019
..da3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/interfaces.py:221 PEMSerializationBackend  1           0.000014  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/util/_decorators.py:93 deprecate_kwarg         7           0.000018  0.000018  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:596 Response                       1           0.000018  0.000018  0.000018
/mnt/refactor/ccgp_workflow/workflow/helperFun.py:542 make_temp_dir                                                       1           0.000005  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/retry.py:91 Retry                        1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/tokenize.py:614 generate_tokens                                     7           0.000018  0.000018  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/challenges.py:103 SecurityKeyChallenge  1           0.000011  0.000018  0.000018
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/frame.py:3920 DataFrame._clear_item_cache  1           0.000005  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexing.py:625 _LocationIndexer          1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:358 <setcomp>   8           0.000018  0.000018  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:1307 Manager.disable                            9           0.000018  0.000018  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1470 ExtensionBlock   1           0.000016  0.000018  0.000018
../snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:368 EllipticCurvePublicNumbers  1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:991 RestXMLParser                 1           0.000013  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/spss.py:1 <module>                          1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/json/decoder.py:31 JSONDecodeError.__init__                         1           0.000014  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/base.py:5278 <genexpr>            2           0.000006  0.000018  0.000009
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:1948 IndexCol                   1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/util/_decorators.py:409 Substitution           1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/crypto.py:1095 X509                           1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cachetools/__init__.py:46 Cache                       1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/pathlib.py:863 PosixPath.parent                                     1           0.000010  0.000018  0.000018
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/version.py:444 _cmpkey  1           0.000015  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/function_base.py:2092 vectorize             1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/getlimits.py:594 iinfo                     1           0.000018  0.000018  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:1355 getmask                         3           0.000012  0.000018  0.000006
..miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/dh.py:164 DHPublicKey  1           0.000013  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/s3.py:536 Reader                           1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/html.py:654 _LxmlFrameParser                1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:303 <listcomp>                        1           0.000011  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/numeric.py:450 UInt64Index        1           0.000017  0.000017  0.000017
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/notification.py:45 BucketNotification  1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:2588 Fixed                      1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:1841 InvalidityDate   1           0.000017  0.000017  0.000017
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/bucket.py:147 LifecycleRuleConditions  1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/text_encoding.py:48 <listcomp>        1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:678 _UnixSelectorEventLoop.__del__           3           0.000012  0.000017  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/copyreg.py:109 _slotnames                                           1           0.000011  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/_internal_utils.py:1 <module>                1           0.000011  0.000017  0.000017
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:1366 StringStart.postParse  15          0.000017  0.000017  0.000001
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:2589 CategoricalAccessor  1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1671 decorate                   12          0.000017  0.000017  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/visitor.py:100 TreeInterpreter               1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/contextlib.py:383 redirect_stdout.__exit__                          2           0.000011  0.000017  0.000009
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/util/version/__init__.py:181 LegacyVersion     1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/gzip.py:121 GzipFile                                                1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/__init__.py:57 check_compatibility           1           0.000013  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_weakrefset.py:37 WeakSet.__init__                                  3           0.000017  0.000017  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:876 __new__                           3           0.000012  0.000017  0.000006
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:403 AccessDescription  1           0.000017  0.000017  0.000017
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1172 DAG.update_incomplete_input_expand_jobs  1           0.000010  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/__init__.py:3148 _find_adapter          1           0.000011  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:1566 Wildcards.__str__                2           0.000012  0.000017  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/handlers.py:535 document_base64_encoding     3           0.000012  0.000017  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/common.py:242 is_fsspec_url                 1           0.000007  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/_numba/executor.py:1 <module>             1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/decorators.py:81 __init__                       3           0.000017  0.000017  0.000006
..s/snakemake/lib/python3.10/site-packages/cryptography/hazmat/bindings/openssl/binding.py:135 _register_osrandom_engine  1           0.000008  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_internal.py:249 _ctypes                   1           0.000017  0.000017  0.000017
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/__init__.py:60 AbstractRemoteProvider  1           0.000012  0.000017  0.000017
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/handlers.py:649 document_glacier_tree_hash_checksum  1           0.000014  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/queue.py:12 LifoQueue._init              4           0.000017  0.000017  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/stata.py:3091 StataWriter117                1           0.000017  0.000017  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/index_tricks.py:252 MGridClass.__init__     1           0.000012  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/locale.py:657 getpreferredencoding                                  1           0.000010  0.000016  0.000016
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/ciphers/modes.py:193 GCM  1           0.000012  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/awsrequest.py:459 AWSPreparedRequest         1           0.000016  0.000016  0.000016
..3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py:16 Ed25519PublicKey  1           0.000013  0.000016  0.000016
..miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/ciphers/base.py:19 CipherContext  1           0.000011  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/abc.py:146 update_abstractmethods                                   3           0.000011  0.000016  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/inspect.py:209 ismethoddescriptor                                   2           0.000008  0.000016  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:76 HTTPConnection               1           0.000014  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/crypto.py:731 X509Extension                   1           0.000016  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:663 UnaryUnaryMultiCallable          1           0.000011  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_exceptions.py:215 _ArrayMemoryError       1           0.000016  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/client.py:624 BaseClient                     1           0.000014  0.000016  0.000016
..envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:317 _ParseResultsWithOffset.__getitem__  11          0.000016  0.000016  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/ops.py:1019 BinGrouper            1           0.000016  0.000016  0.000016
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/bindings/openssl/binding.py:104 Binding  1           0.000014  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/proxy.py:1 <module>                      1           0.000010  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/python_parser.py:52 PythonParser    1           0.000016  0.000016  0.000016
..onda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/ed448.py:12 Ed448PublicKey  1           0.000012  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/arrayterator.py:16 Arrayterator             1           0.000016  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/enum.py:245 <genexpr>                                               9           0.000016  0.000016  0.000002
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/hashes.py:14 HashAlgorithm  1           0.000013  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:79 GzipDecoder.__getattr__        2           0.000010  0.000016  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:101 State.checklookbehindgroup                         11          0.000016  0.000016  0.000001
..iniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/dh.py:137 DHParameters  1           0.000010  0.000016  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:158 _text_content                 7           0.000016  0.000016  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/warnings.py:437 catch_warnings.__init__                             5           0.000015  0.000015  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:98 is_file_like       2           0.000010  0.000015  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/headerregistry.py:566 HeaderRegistry.__init__                 2           0.000010  0.000015  0.000008
/mnt/refactor/ccgp_workflow/workflow/rules/sentieon.smk:349 <lambda>                                                      2           0.000015  0.000015  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/index_tricks.py:299 OGridClass.__init__     1           0.000010  0.000015  0.000015
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:327 ECDSA  1           0.000011  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:386 _IPAddressBase                                     1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/history.py:51 get_global_history_recorder    2           0.000012  0.000015  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/headerregistry.py:12 Address                                  1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:2226 <listcomp>                                           5           0.000015  0.000015  0.000003
..da3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/x25519.py:12 X25519PublicKey  1           0.000013  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/collection.py:265 CollectionManager   1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:446 BasicConstraints  1           0.000012  0.000015  0.000015
..3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:812 CParserWrapper._do_date_conversions  1           0.000008  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/httpsession.py:169 ProxyConfiguration        1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/numeric.py:435 Int64Index         1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/bcdoc/style.py:19 BaseStyle             1           0.000013  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/bcrypt/__about__.py:1 <module>                        1           0.000012  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:19 _ObjectProxyMethods              1           0.000011  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/credentials.py:25 Credentials             1           0.000013  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/s3.py:955 SinglepartWriter                 1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1757 Workflow.threads           10          0.000015  0.000015  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:1128 _BaseV4                                           1           0.000015  0.000015  0.000015
..da3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/interfaces.py:242 DERSerializationBackend  1           0.000010  0.000015  0.000015
../miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:199 _SixMetaPathImporter.__get_module  8           0.000015  0.000015  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/sorting.py:135 _int64_cut_off             2           0.000012  0.000015  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:742 ApplyResult                             1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/compat.py:1 <module>                         1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:674 _UnixSelectorEventLoop.is_closed         9           0.000015  0.000015  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:288 Tokenizer.seek                                     2           0.000009  0.000015  0.000007
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:367 SubjectInformationAccess  1           0.000011  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/_adapters.py:11 SpecLoaderAdapter.__init__                1           0.000012  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/dataclasses.py:549 <dictcomp>                                       3           0.000015  0.000015  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/gzip.py:402 _GzipReader                                             1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/selectors.py:273 EpollSelector.get_map                              6           0.000015  0.000015  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:174 <listcomp>                      1           0.000015  0.000015  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/info.py:1016 SeriesTableBuilder     1           0.000013  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/textwrap.py:179 <listcomp>                                          2           0.000014  0.000014  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google_crc32c/__config__.py:1 <module>                1           0.000012  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_xlwt.py:21 XlwtWriter                1           0.000014  0.000014  0.000014
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/common.py:143 RetryStrategy.__init__  1           0.000014  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/docstring.py:94 PaginatorDocstring      1           0.000014  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/orc.py:1 <module>                           1           0.000014  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/grouper.py:838 is_in_axis         2           0.000006  0.000014  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/integer.py:432 Int8Dtype           1           0.000009  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/_globals.py:90 _NoValueType.__repr__            9           0.000014  0.000014  0.000002
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/hashes.py:35 HashContext  1           0.000010  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/client.py:59 ClientCreator                   1           0.000014  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/cookiejar.py:875 DefaultCookiePolicy                           1           0.000014  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/base.py:358 Index.size                    2           0.000009  0.000014  0.000007
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/interfaces.py:317 ScryptBackend  1           0.000011  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/integer.py:43 _IntegerDtype        1           0.000014  0.000014  0.000014
..nakemake/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:610 CParserWrapper._set_noconvert_dtype_columns  1           0.000010  0.000014  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:2219 NullHandler.createLock                     7           0.000014  0.000014  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/connection.py:108 allowed_gai_family     4           0.000014  0.000014  0.000004
